session,phase,channel,device,window_s,window_start_s,window_end_s,target_bpm,method,estimated_bpm,error_bpm,absolute_error_bpm,valid,event_count,contains_target_transition
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,205.0,215.0,10.0,Autokorelacja,24.0,14.0,14.0,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,205.0,215.0,10.0,FFT,26.301039897587216,16.301039897587216,16.301039897587216,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,210.0,220.0,10.0,Maksima,16.842105263157894,6.842105263157894,6.842105263157894,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,210.0,220.0,10.0,Minima,17.142857142857142,7.142857142857142,7.142857142857142,True,2,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,210.0,220.0,10.0,Przejścia przez zero,17.454545454545453,7.454545454545453,7.454545454545453,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,210.0,220.0,10.0,Autokorelacja,8.727272727272727,-1.2727272727272734,1.2727272727272734,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,210.0,220.0,10.0,FFT,15.543409971166549,5.5434099711665485,5.5434099711665485,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,215.0,225.0,15.0,Maksima,13.714285714285714,-1.2857142857142865,1.2857142857142865,True,2,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,215.0,225.0,15.0,Minima,14.76923076923077,-0.23076923076922995,0.23076923076922995,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,215.0,225.0,15.0,Przejścia przez zero,12.631578947368421,-2.3684210526315788,2.3684210526315788,True,2,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,215.0,225.0,15.0,Autokorelacja,13.714285714285714,-1.2857142857142865,1.2857142857142865,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,215.0,225.0,15.0,FFT,12.536190534596965,-2.4638094654030347,2.4638094654030347,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,220.0,230.0,15.0,Maksima,20.0,5.0,5.0,True,2,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,220.0,230.0,15.0,Minima,16.842105263157894,1.8421052631578938,1.8421052631578938,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,220.0,230.0,15.0,Przejścia przez zero,16.0,1.0,1.0,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,220.0,230.0,15.0,Autokorelacja,8.135593220338983,-6.864406779661017,6.864406779661017,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,220.0,230.0,15.0,FFT,18.732711496225754,3.732711496225754,3.732711496225754,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,225.0,235.0,20.0,Maksima,17.142857142857142,-2.8571428571428577,2.8571428571428577,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,225.0,235.0,20.0,Minima,20.425531914893618,0.4255319148936181,0.4255319148936181,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,225.0,235.0,20.0,Przejścia przez zero,25.263157894736842,5.2631578947368425,5.2631578947368425,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,225.0,235.0,20.0,Autokorelacja,14.545454545454545,-5.454545454545455,5.454545454545455,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,225.0,235.0,20.0,FFT,15.3240408991072,-4.6759591008928005,4.6759591008928005,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,230.0,240.0,20.0,Maksima,24.0,4.0,4.0,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,230.0,240.0,20.0,Minima,24.615384615384617,4.615384615384617,4.615384615384617,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,230.0,240.0,20.0,Przejścia przez zero,26.666666666666668,6.666666666666668,6.666666666666668,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,230.0,240.0,20.0,Autokorelacja,12.0,-8.0,8.0,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,230.0,240.0,20.0,FFT,23.594166197603965,3.5941661976039647,3.5941661976039647,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,235.0,245.0,25.0,Maksima,19.2,-5.800000000000001,5.800000000000001,True,2,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,235.0,245.0,25.0,Minima,18.823529411764707,-6.1764705882352935,6.1764705882352935,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,235.0,245.0,25.0,Przejścia przez zero,18.823529411764707,-6.1764705882352935,6.1764705882352935,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,235.0,245.0,25.0,Autokorelacja,19.2,-5.800000000000001,5.800000000000001,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,235.0,245.0,25.0,FFT,18.10502866315411,-6.894971336845892,6.894971336845892,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,240.0,250.0,25.0,Maksima,26.666666666666668,1.6666666666666679,1.6666666666666679,True,4,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,240.0,250.0,25.0,Minima,24.615384615384617,-0.38461538461538325,0.38461538461538325,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,240.0,250.0,25.0,Przejścia przez zero,27.428571428571427,2.428571428571427,2.428571428571427,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,240.0,250.0,25.0,Autokorelacja,7.2727272727272725,-17.727272727272727,17.727272727272727,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,10,240.0,250.0,25.0,FFT,24.40269705663514,-0.5973029433648591,0.5973029433648591,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,5.0,25.0,20.0,Maksima,,,,False,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,5.0,25.0,20.0,Minima,,,,False,0,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,5.0,25.0,20.0,Przejścia przez zero,,,,False,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,5.0,25.0,20.0,Autokorelacja,48.0,28.0,28.0,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,5.0,25.0,20.0,FFT,6.601892611770625,-13.398107388229375,13.398107388229375,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,10.0,30.0,20.0,Maksima,,,,False,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,10.0,30.0,20.0,Minima,,,,False,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,10.0,30.0,20.0,Przejścia przez zero,5.0,-15.0,15.0,True,2,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,10.0,30.0,20.0,Autokorelacja,5.0,-15.0,15.0,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,10.0,30.0,20.0,FFT,42.18325103432211,22.18325103432211,22.18325103432211,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,15.0,35.0,25.0,Maksima,17.142857142857142,-7.857142857142858,7.857142857142858,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,15.0,35.0,25.0,Minima,18.11320754716981,-6.886792452830189,6.886792452830189,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,15.0,35.0,25.0,Przejścia przez zero,15.483870967741936,-9.516129032258064,9.516129032258064,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,15.0,35.0,25.0,Autokorelacja,5.5813953488372094,-19.41860465116279,19.41860465116279,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,15.0,35.0,25.0,FFT,11.36161267387449,-13.63838732612551,13.63838732612551,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,20.0,40.0,25.0,Maksima,21.818181818181817,-3.1818181818181834,3.1818181818181834,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,20.0,40.0,25.0,Minima,20.869565217391305,-4.130434782608695,4.130434782608695,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,20.0,40.0,25.0,Przejścia przez zero,24.0,-1.0,1.0,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,20.0,40.0,25.0,Autokorelacja,5.714285714285714,-19.285714285714285,19.285714285714285,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,20.0,40.0,25.0,FFT,19.418814363430105,-5.581185636569895,5.581185636569895,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,25.0,45.0,10.0,Maksima,20.0,10.0,10.0,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,25.0,45.0,10.0,Minima,22.857142857142858,12.857142857142858,12.857142857142858,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,25.0,45.0,10.0,Przejścia przez zero,25.263157894736842,15.263157894736842,15.263157894736842,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,25.0,45.0,10.0,Autokorelacja,21.818181818181817,11.818181818181817,11.818181818181817,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,25.0,45.0,10.0,FFT,21.52760550707787,11.527605507077869,11.527605507077869,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,30.0,50.0,10.0,Maksima,17.142857142857142,7.142857142857142,7.142857142857142,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,30.0,50.0,10.0,Minima,24.0,14.0,14.0,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,30.0,50.0,10.0,Przejścia przez zero,25.945945945945947,15.945945945945947,15.945945945945947,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,30.0,50.0,10.0,Autokorelacja,48.0,38.0,38.0,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,30.0,50.0,10.0,FFT,7.747926654985307,-2.2520733450146926,2.2520733450146926,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,35.0,55.0,15.0,Maksima,16.271186440677965,1.2711864406779654,1.2711864406779654,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,35.0,55.0,15.0,Minima,12.0,-3.0,3.0,True,4,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,35.0,55.0,15.0,Przejścia przez zero,19.2,4.199999999999999,4.199999999999999,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,35.0,55.0,15.0,Autokorelacja,48.0,33.0,33.0,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,35.0,55.0,15.0,FFT,8.698505528566287,-6.301494471433713,6.301494471433713,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,40.0,60.0,15.0,Maksima,15.483870967741936,0.48387096774193594,0.48387096774193594,True,4,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,40.0,60.0,15.0,Minima,15.483870967741936,0.48387096774193594,0.48387096774193594,True,4,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,40.0,60.0,15.0,Przejścia przez zero,15.483870967741936,0.48387096774193594,0.48387096774193594,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,40.0,60.0,15.0,Autokorelacja,8.275862068965518,-6.724137931034482,6.724137931034482,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,40.0,60.0,15.0,FFT,8.03600077440002,-6.963999225599981,6.963999225599981,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,45.0,65.0,20.0,Maksima,16.842105263157894,-3.157894736842106,3.157894736842106,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,45.0,65.0,20.0,Minima,17.77777777777778,-2.2222222222222214,2.2222222222222214,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,45.0,65.0,20.0,Przejścia przez zero,16.0,-4.0,4.0,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,45.0,65.0,20.0,Autokorelacja,48.0,28.0,28.0,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,45.0,65.0,20.0,FFT,16.059602280408434,-3.940397719591566,3.940397719591566,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,50.0,70.0,20.0,Maksima,19.2,-0.8000000000000007,0.8000000000000007,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,50.0,70.0,20.0,Minima,20.425531914893618,0.4255319148936181,0.4255319148936181,True,7,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,50.0,70.0,20.0,Przejścia przez zero,15.483870967741936,-4.516129032258064,4.516129032258064,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,50.0,70.0,20.0,Autokorelacja,18.46153846153846,-1.53846153846154,1.53846153846154,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,50.0,70.0,20.0,FFT,14.115172116143057,-5.884827883856943,5.884827883856943,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,55.0,75.0,25.0,Maksima,21.333333333333332,-3.666666666666668,3.666666666666668,True,7,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,55.0,75.0,25.0,Minima,20.869565217391305,-4.130434782608695,4.130434782608695,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,55.0,75.0,25.0,Przejścia przez zero,18.46153846153846,-6.53846153846154,6.53846153846154,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,55.0,75.0,25.0,Autokorelacja,5.274725274725275,-19.725274725274726,19.725274725274726,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,55.0,75.0,25.0,FFT,20.954877439681148,-4.045122560318852,4.045122560318852,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,60.0,80.0,25.0,Maksima,24.0,-1.0,1.0,True,7,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,60.0,80.0,25.0,Minima,22.325581395348838,-2.674418604651162,2.674418604651162,True,7,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,60.0,80.0,25.0,Przejścia przez zero,20.869565217391305,-4.130434782608695,4.130434782608695,True,7,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,60.0,80.0,25.0,Autokorelacja,5.217391304347826,-19.782608695652172,19.782608695652172,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,60.0,80.0,25.0,FFT,17.98114396574139,-7.0188560342586115,7.0188560342586115,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,65.0,85.0,10.0,Maksima,25.263157894736842,15.263157894736842,15.263157894736842,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,65.0,85.0,10.0,Minima,24.0,14.0,14.0,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,65.0,85.0,10.0,Przejścia przez zero,22.857142857142858,12.857142857142858,12.857142857142858,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,65.0,85.0,10.0,Autokorelacja,5.454545454545454,-4.545454545454546,4.545454545454546,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,65.0,85.0,10.0,FFT,24.20197175430489,14.20197175430489,14.20197175430489,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,70.0,90.0,10.0,Maksima,24.0,14.0,14.0,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,70.0,90.0,10.0,Minima,24.615384615384617,14.615384615384617,14.615384615384617,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,70.0,90.0,10.0,Przejścia przez zero,24.0,14.0,14.0,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,70.0,90.0,10.0,Autokorelacja,48.0,38.0,38.0,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,70.0,90.0,10.0,FFT,8.29380193694378,-1.7061980630562203,1.7061980630562203,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,75.0,95.0,15.0,Maksima,16.842105263157894,1.8421052631578938,1.8421052631578938,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,75.0,95.0,15.0,Minima,14.328358208955224,-0.6716417910447756,0.6716417910447756,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,75.0,95.0,15.0,Przejścia przez zero,16.551724137931036,1.5517241379310356,1.5517241379310356,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,75.0,95.0,15.0,Autokorelacja,48.0,33.0,33.0,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,75.0,95.0,15.0,FFT,8.112789579826714,-6.887210420173286,6.887210420173286,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,80.0,100.0,15.0,Maksima,16.0,1.0,1.0,True,4,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,80.0,100.0,15.0,Minima,15.483870967741936,0.48387096774193594,0.48387096774193594,True,4,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,80.0,100.0,15.0,Przejścia przez zero,14.117647058823529,-0.882352941176471,0.882352941176471,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,80.0,100.0,15.0,Autokorelacja,8.421052631578947,-6.578947368421053,6.578947368421053,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,80.0,100.0,15.0,FFT,7.92720078847705,-7.07279921152295,7.07279921152295,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,85.0,105.0,20.0,Maksima,16.551724137931036,-3.4482758620689644,3.4482758620689644,True,4,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,85.0,105.0,20.0,Minima,15.483870967741936,-4.516129032258064,4.516129032258064,True,4,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,85.0,105.0,20.0,Przejścia przez zero,17.142857142857142,-2.8571428571428577,2.8571428571428577,True,4,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,85.0,105.0,20.0,Autokorelacja,48.0,28.0,28.0,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,85.0,105.0,20.0,FFT,16.16666837226302,-3.8333316277369818,3.8333316277369818,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,90.0,110.0,20.0,Maksima,16.271186440677965,-3.7288135593220346,3.7288135593220346,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,90.0,110.0,20.0,Minima,19.2,-0.8000000000000007,0.8000000000000007,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,90.0,110.0,20.0,Przejścia przez zero,20.0,0.0,0.0,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,90.0,110.0,20.0,Autokorelacja,5.052631578947368,-14.947368421052632,14.947368421052632,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,90.0,110.0,20.0,FFT,5.701270280087471,-14.29872971991253,14.29872971991253,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,95.0,115.0,25.0,Maksima,16.551724137931036,-8.448275862068964,8.448275862068964,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,95.0,115.0,25.0,Minima,16.842105263157894,-8.157894736842106,8.157894736842106,True,5,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,95.0,115.0,25.0,Przejścia przez zero,17.77777777777778,-7.222222222222221,7.222222222222221,True,4,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,95.0,115.0,25.0,Autokorelacja,48.0,23.0,23.0,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,95.0,115.0,25.0,FFT,,,,False,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,100.0,120.0,25.0,Maksima,24.0,-1.0,1.0,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,100.0,120.0,25.0,Minima,21.818181818181817,-3.1818181818181834,3.1818181818181834,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,100.0,120.0,25.0,Przejścia przez zero,22.857142857142858,-2.1428571428571423,2.1428571428571423,True,6,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,100.0,120.0,25.0,Autokorelacja,5.333333333333333,-19.666666666666668,19.666666666666668,True,1,True
session_20260625_variable_sit_walk,sitting,tensometric,Pas tensometryczny,20,100.0,120.0,25.0,FFT,19.138689954659135,-5.861310045340865,5.861310045340865,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,115.0,135.0,10.0,Maksima,19.2,9.2,9.2,True,6,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,115.0,135.0,10.0,Minima,20.0,10.0,10.0,True,5,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,115.0,135.0,10.0,Przejścia przez zero,17.454545454545453,7.454545454545453,7.454545454545453,True,5,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,115.0,135.0,10.0,Autokorelacja,48.0,38.0,38.0,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,115.0,135.0,10.0,FFT,17.91134589267484,7.9113458926748415,7.9113458926748415,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,120.0,140.0,10.0,Maksima,17.142857142857142,7.142857142857142,7.142857142857142,True,4,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,120.0,140.0,10.0,Minima,17.77777777777778,7.777777777777779,7.777777777777779,True,4,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,120.0,140.0,10.0,Przejścia przez zero,9.23076923076923,-0.76923076923077,0.76923076923077,True,4,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,120.0,140.0,10.0,Autokorelacja,48.0,38.0,38.0,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,120.0,140.0,10.0,FFT,6.189370977954593,-3.810629022045407,3.810629022045407,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,125.0,145.0,15.0,Maksima,15.0,0.0,0.0,True,4,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,125.0,145.0,15.0,Minima,15.0,0.0,0.0,True,5,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,125.0,145.0,15.0,Przejścia przez zero,10.212765957446809,-4.787234042553191,4.787234042553191,True,3,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,125.0,145.0,15.0,Autokorelacja,8.727272727272727,-6.272727272727273,6.272727272727273,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,125.0,145.0,15.0,FFT,9.054647782948596,-5.945352217051404,5.945352217051404,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,130.0,150.0,15.0,Maksima,16.0,1.0,1.0,True,4,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,130.0,150.0,15.0,Minima,15.0,0.0,0.0,True,4,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,130.0,150.0,15.0,Przejścia przez zero,13.333333333333334,-1.666666666666666,1.666666666666666,True,5,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,130.0,150.0,15.0,Autokorelacja,9.411764705882353,-5.588235294117647,5.588235294117647,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,130.0,150.0,15.0,FFT,9.608010809668663,-5.391989190331337,5.391989190331337,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,135.0,155.0,20.0,Maksima,15.483870967741936,-4.516129032258064,4.516129032258064,True,4,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,135.0,155.0,20.0,Minima,12.8,-7.199999999999999,7.199999999999999,True,5,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,135.0,155.0,20.0,Przejścia przez zero,15.0,-5.0,5.0,True,4,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,135.0,155.0,20.0,Autokorelacja,5.161290322580645,-14.838709677419356,14.838709677419356,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,135.0,155.0,20.0,FFT,9.022993350526031,-10.977006649473969,10.977006649473969,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,140.0,160.0,20.0,Maksima,21.818181818181817,1.8181818181818166,1.8181818181818166,True,6,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,140.0,160.0,20.0,Minima,24.0,4.0,4.0,True,7,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,140.0,160.0,20.0,Przejścia przez zero,18.46153846153846,-1.53846153846154,1.53846153846154,True,5,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,140.0,160.0,20.0,Autokorelacja,5.217391304347826,-14.782608695652174,14.782608695652174,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,140.0,160.0,20.0,FFT,13.087933209319477,-6.912066790680523,6.912066790680523,True,1,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,145.0,165.0,25.0,Maksima,15.238095238095237,-9.761904761904763,9.761904761904763,True,5,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,145.0,165.0,25.0,Minima,20.869565217391305,-4.130434782608695,4.130434782608695,True,6,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,145.0,165.0,25.0,Przejścia przez zero,19.591836734693878,-5.408163265306122,5.408163265306122,True,5,True
session_20260625_variable_sit_walk,walking,tensometric,Pas tensometryczny,20,145.0,165.0,25.0,Autokorelacja,5.274725274725275,-19.725274725274726,19.725274725274726,True,1,True
